glucan,xylan,lignin,ash,Volatiles  db,Ash  db,Carbon  db,Nitrogen  db,ADSCI-growing season,ADSCI-30 days prior to harvest,ADSCI-30 days prior to growing season end,Precip-growing season cm,Precip-30 days prior to harvest cm,Precip-30 days prior to growing season end cm,Accumlated Thermal Time-growing season C ,Accumlated Thermal Time-30 days prior to harvest C ,Accumlated Thermal Time-30 days prior to growing season end C ,0-10 Soil pH,0-10 Soil particulate organic matter ,0-10 Soil total organic carbon ,0-10 Total Soil nitrogen ,0-10 Soil Bulk Density gcm3,0-10 Soil P mgkg,0-10 Soil K mgkg,10-20 Soil pH,10-20 Soil particulate organic matter ,10-20 Soil total organic carbon ,10-20 Total Soil nitrogen ,10-20 Soil Bulk Density gcm3,10-20 Soil P mgkg,10-20 Soil K mgkg,20-30 Soil pH,20-30 Soil particulate organic matter ,20-30 Soil total organic carbon ,20-30 Total Soil nitrogen ,20-30 Soil Bulk Density gcm3,20-30 Soil P mgkg,20-30 Soil K mgkg,30-50 Soil pH,30-50 Soil particulate organic matter ,30-50 Soil total organic carbon ,30-50 Total Soil nitrogen ,30-50 Soil Bulk Density gcm3,30-50 Soil P mgkg,30-50 Soil K mgkg,50-100 Soil pH,50-100 Soil particulate organic matter ,50-100 Soil total organic carbon ,50-100 Total Soil nitrogen ,50-100 Soil Bulk Density gcm3,50-100 Soil P mgkg,50-100 Soil K mgkg,0-10 Site Sand ,0-10 Site Silt ,0-10 Site Clay ,0-10 Site pH,0-10 Site CEC cmol kg-1,0-10 Site SOM ,0-10 Site Soil total organic carbon ,0-10 Site Total Soil nitrogen ,0-10 Site Extractable P mg kg-1,0-10 Site Extractable K mg kg-1,0-10 Site Extractable Ca mg kg-1,0-10 Site Extractable Mg mg kg-1,0-10 Site Extractable S mg kg-1,0-10 Site BD g cm-3,10-20 Site Sand ,10-20 Site Silt ,10-20 Site Clay ,10-20 Site pH,10-20 Site CEC cmol kg-1,10-20 Site SOM ,10-20 Site Soil total organic carbon ,10-20 Site Total Soil nitrogen ,10-20 Site Extractable P mg kg-1,10-20 Site Extractable K mg kg-1,10-20 Site Extractable Ca mg kg-1,10-20 Site Extractable Mg mg kg-1,10-20 Site Extractable S mg kg-1,10-20 Site BD g cm-3,20-30 Site Sand ,20-30 Site Silt ,20-30 Site Clay ,20-30 Site pH,20-30 Site CEC cmol kg-1,20-30 Site SOM ,20-30 Site Soil total organic carbon ,20-30 Site Total Soil nitrogen ,20-30 Site Extractable P mg kg-1,20-30 Site Extractable K mg kg-1,20-30 Site Extractable Ca mg kg-1,20-30 Site Extractable Mg mg kg-1,20-30 Site Extractable S mg kg-1,20-30 Site BD g cm-3,30-50 Site Sand ,30-50 Site Silt ,30-50 Site Clay ,30-50 Site pH,30-50 Site CEC cmol kg-1,30-50 Site SOM ,30-50 Site Soil total organic carbon ,30-50 Site Total Soil nitrogen ,30-50 Site Extractable P mg kg-1,30-50 Site Extractable K mg kg-1,30-50 Site Extractable Ca mg kg-1,30-50 Site Extractable Mg mg kg-1,30-50 Site Extractable S mg kg-1,30-50 Site BD g cm-3,50-100 Site Sand ,50-100 Site Silt ,50-100 Site Clay ,50-100 Site pH,50-100 Site CEC cmol kg-1,50-100 Site SOM ,50-100 Site Soil total organic carbon ,50-100 Site Total Soil nitrogen ,50-100 Site Extractable P mg kg-1,50-100 Site Extractable K mg kg-1,50-100 Site Extractable Ca mg kg-1,50-100 Site Extractable Mg mg kg-1,50-100 Site Extractable S mg kg-1,50-100 Site BD g cm-3,Nitrogen Trt Categorical
36.20063434,20.10627577,20.38977651,6.659356639,80.33,3.94,48.71,0.27,4530.04,500,986.3,50.9778,3.6068,11.0998,3398.333333,130,495.5555556,6.06667,5.4,0.245,8.11,1.18,76.667,647,6.63333,3.83333,0.24333,8.32,1.34667,35.333,605.667,6.63333,3.23333,0.18667,7.9167,1.36,20.667,519.333,6.73333,2.43333,0.14,7.32,1.46333,13.333,463,6.9,1.36667,0.07,5.9,1.54,20.667,359.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
37.7,19.6,19.5,4.45,80.66,3.98,49.73,0.54,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.1,5.43333,0.38667,9.3967,1.15,114,619.667,6.6,3.73333,0.27667,9.2867,1.39667,76.667,591.667,6.66667,3.53333,0.27667,8.4,1.37,72.333,549.333,6.73333,3.16667,0.2,9.3833,1.32333,35.333,485,6.73333,1.86667,0.11667,8.7367,1.43667,27,358,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
38.6,18.6,20.65,3.7,81.2,3.18,50.22,0.51,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.03333,5.3,0.36,9.0633,1.21,142.667,715.667,6.63333,3.8,0.26333,8.4,1.4,108,644,6.66667,3.33333,0.21667,8.9633,1.34333,79.333,563,6.76667,2.53333,0.15,8.87,1.38667,26.667,521,6.93333,1.33333,0.07667,6.58,1.56667,24,364.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
39.25,18.45,20.35,3,81.7,2.68,50.42,0.5,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.225,5.325,0.35,9.2275,1.3125,134.75,797.75,6.9,3.325,0.22,8.63,1.4725,97.75,778.25,7.075,2.7,0.165,9.155,1.525,60.25,699.5,7.825,1.6,0.09,8.8925,1.655,43.25,529.5,8.05,0.75,0.025,15.8,1.625,44,407.5,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
38.2,18.5,20.2,3.8,81.11,3.38,50.47,0.61,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.1,5.16667,0.36,8.42,1.21333,112,620.333,6.56667,3.83333,0.28,8.0867,1.32,105.667,629.333,6.63333,3.43333,0.22667,8.2433,1.33667,97.333,633.667,6.83333,2.53333,0.15667,8.45,1.43333,45.333,677.333,6.86667,1.36667,0.07333,7,1.52,25,445.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
38.25,19.25,19.55,4.15,81.27,3.29,50.42,0.55,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.2,5.33333,0.34667,8.8167,1.33,118,667,6.73333,3.56667,0.22333,8.4567,1.48,88.333,657.333,6.76667,3.3,0.19333,8.91,1.49,69.667,683.333,7.06667,2.33333,0.11333,8.67,1.57667,30.667,665.333,7.3,1.16667,0.05167,10.0233,1.63333,31.333,435.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
36.65,18.95,19.7,4.7,80.75,3.66,50.12,0.68,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.16667,5.06667,0.32667,8.8767,1.14333,127.333,698.667,6.73333,3.76667,0.25667,8.65,1.39,92.667,753.667,6.73333,3.2,0.21,8.7633,1.39333,74,650.333,6.8,2.2,0.14333,8.7967,1.35667,24,583,6.93333,1.16667,0.07333,8.5167,1.49667,25,399.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
38.35,18.9,20,3.8,80.88,3.66,50.12,0.62,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.13333,4.8,0.3,9.01,1.24667,90.667,582,6.7,3.46667,0.20333,8.4133,1.38667,49.667,631.667,6.66667,3.1,0.17,8.98,1.38,57.333,638,6.9,2.2,0.11,8.85,1.46333,17,641.333,6.93333,1.23333,0.06,6.7233,1.53333,20.667,425.667,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
38.75,18.1,19.75,4.05,81.27,3.19,50.29,0.52,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.23333,5.2,0.32,8.5967,1.18667,113.667,740,6.73333,3.73333,0.22333,8.0933,1.37,71,809.667,6.8,3.1,0.16667,8.3233,1.39,61,700.333,6.96667,2.23333,0.09333,8.23,1.47667,22,654.667,7.1,1.56667,0.04167,6.9333,1.51333,26.333,428.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
36.35,18.65,19.55,3.95,81.18,3.41,50.03,0.63,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,5.96667,4.43333,0.3,8.8,1.23667,116.667,650,6.53333,3.36667,0.21333,8.8767,1.33667,97,638.333,6.63333,3.1,0.2,8.8733,1.37,86.667,633.333,6.66667,2.83333,0.16333,8.8167,1.36,48.333,748.667,6.73333,1.4,0.07,8.4767,1.50667,22.333,567.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
38.2,19.4,20.55,4.2,80.62,3.78,50,0.54,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.05,5.15,0.32,8.8775,1.3,87.5,614.5,6.625,3.575,0.22,8.3,1.4175,53.5,687,6.625,3.8,0.2175,9.0175,1.405,40.5,583.75,6.625,3.625,0.205,8.565,1.375,20.25,552,6.675,2.225,0.1,8.1375,1.53,18.5,444.5,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,-1
38.65,18.25,18.85,3.5,80.96,3.61,50.15,0.62,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.13333,4.83333,0.38333,7.4633,1.17333,63.667,628,6.6,3.23333,0.21667,7.45,1.36667,20.667,602.667,6.63333,2.6,0.17333,6.6467,1.43333,11,498.333,6.76667,1.9,0.09667,6.14,1.48667,12.333,399,6.83333,1.36667,0.06667,3.0163,1.44,22.333,320.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,1
38.45,18.9,20.7,4.45,81.56,2.79,50.74,0.54,400.6,0,0,56.3372,0.381,11.811,2924.166667,-97.22222222,482.5,6.06667,5.4,0.245,8.11,1.18,76.667,647,6.63333,3.83333,0.24333,8.32,1.34667,35.333,605.667,6.63333,3.23333,0.18667,7.9167,1.36,20.667,519.333,6.73333,2.43333,0.14,7.32,1.46333,13.333,463,6.9,1.36667,0.07,5.9,1.54,20.667,359.333,4,59,36,6.1,22.4,5.1,2.99,0.33,108.3,667,3053,610,19.6,1.23,4,58,39,6.7,22.6,3.6,1.98,0.24,74.7,672,3082,634,16.2,1.39,4,55,42,6.7,23.3,3.2,1.7,0.2,60.3,614,3098,715,14.9,1.4,3,54,43,6.9,23.8,2.5,1.18,0.14,28.4,575,3006,834,13.7,1.45,4,56,40,7,23.2,1.4,0.53,0.07,24.9,414,2861,879,11.6,1.53,0
35.39656715,21.57774615,19.26665018,5.779184628,82.93,3.73,47.3,0.4,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5.16667,2.2,0.14,9.75,1.07667,224.333,123.667,5.4,2.16667,0.13,9.7867,1.56,192,100.667,5.2,2.46667,0.15,10.1333,1.42,220.667,96,5.53333,1.13333,0.04833,14.0367,1.61333,58.667,80.333,5.26667,0.8,0.025,8.5333,0,19,80.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
31.84535109,22.17515095,18.36973406,9.050825015,82.23,5.14,46.5,0.33,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5.6,1.46667,0.07,11.79,1.805,247.333,63,5.7,1.6,0.08,11.66,0,260,69,5.5,1.46667,0.06667,11.79,1.78,257,59.333,5.43333,0.9,0.04667,15.3033,0,59.667,50.333,5.2,0.8,0.025,11.6,0,13,46,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
34.56824979,21.41654335,19.15281163,6.740749228,82.745,4.335,47.19,0.415,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5,2.16667,0.11667,11.71,1.32,278.667,113,5.43333,2.06667,0.11667,10.7833,1.63,284.333,114.667,5.53333,2,0.1,11.0667,1.48333,264.667,115,5.43333,1.06667,0.03667,14.9767,1.55667,53.333,82,5.3,0.8,0.025,12.6667,0,15,95.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
34.54616985,21.91141376,18.97307069,7.141010673,82.63,4.5625,46.9,0.345,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5.3,1.63333,0.09,11.3667,1.56,224.333,123,5.56667,1.96667,0.07667,11.4633,1.58,223.333,103.333,5.66667,1.43333,0.08,11.5767,1.59667,208.333,101.333,5.6,0.9,0.025,16.1333,1.73,32.333,67.667,5.56667,0.63333,0.025,12.4,0,12,70.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
34.13380274,22.87247106,19.04247293,7.058087071,82.465,4.775,46.48,0.255,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5.66667,1.43333,0.06667,11.0467,1.68333,186,75.667,5.6,1.36667,0.07,12.4467,1.63,161.667,60.667,5.8,1.4,0.05167,16.8533,1.76,143.333,59,5.55,1.3,0.025,19.2,1.75,55,62,5.6,0.85,0.025,6.6,0,13.5,54,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
36.43405279,21.16212076,19.54682451,5.62500826,82.58333333,4.036666667,47.13666667,0.416666667,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,4.9,2.23333,0.12,10.23,1.32,250.667,126,5.06667,2.43333,0.12,10.1167,1.56333,278,109,5.2,2.2,0.12,10.35,1.51667,262.667,102.667,5.33333,1.06667,0.025,17.7333,1.62,44.333,70,5.03333,0.7,0.025,5.7333,0,13.333,75,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
35.72106264,21.34095123,18.91231797,6.229276388,82.41,4.313333333,46.94333333,0.406666667,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5.43333,2.3,0.12,10.8733,1.08667,190.333,132,5.46667,2.43333,0.13,10.44,1.45,197,99.667,5.63333,2.33333,0.12,10.4467,1.50667,185.333,111,5.66667,0.93333,0.025,14.8,1.73,32,64.667,5.43333,0.63333,0.025,9.6,0,12.333,66,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
36.10292336,21.34328762,19.62166116,5.55441388,82.92,3.716666667,47.48,0.416666667,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5.16667,2.56667,0.14333,9.7567,1.05,177.667,141.667,5.66667,2.76667,0.16333,9.7867,1.45,190.667,113.667,5.56667,2.46667,0.12667,10.3767,1.49667,163.333,101.667,5.7,1.23333,0.03333,16.6667,1.66333,27,71.667,5.5,1.06667,0.025,15.4667,0,17,61,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
35.58554146,20.9202109,19.32570915,6.068775549,82.64333333,3.963333333,47.36,0.413333333,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5.26667,2.63333,0.14,10.0167,1.14333,220.667,135,5.23333,2.66667,0.16667,9.9067,1.43333,218.333,96,5.36667,2.13333,0.11,10.0167,1.54667,154.667,90,5.4,1.2,0.045,11.3433,1.74333,37.667,67.667,5.3,1,0.025,11.2,0,21.333,64,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
35.70392632,21.62032,19.49455082,5.580968252,82.72333333,4.193333333,47.24666667,0.39,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5.36667,1.73333,0.1,11.1367,1.32,199.333,119.667,5.46667,1.83333,0.09667,10.7133,1.56,218.667,74,5.5,1.86667,0.11,11.5467,1.69,217,72.667,5.5,1.06667,0.04167,12.3333,1.71333,56.667,68.667,5.6,0.66667,0.025,4,0,13,76.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
35.52666182,21.4968358,19.82381614,5.660608561,82.59666667,4.406666667,47.20666667,0.453333333,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5.46667,2.06667,0.13333,10.99,1.37333,227.667,130.667,5.7,2.1,0.12667,10.6667,1.37,218.667,98.333,5.53333,1.93333,0.11667,10.2,1.61,194.667,104,5.36667,1.1,0.04833,12.0867,1.74667,45,83.667,5.3,0.56667,0.025,7.2,0,17.333,68.667,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,0
34.01690743,21.97237091,19.09706708,6.799351515,82.53666667,4.406666667,46.78,0.313333333,890.47,0,127.28,34.4424,8.4328,8.4836,2556.388889,166.6666667,461.9444444,5.43333,2.36667,0.13667,11.2333,1.41667,203.667,142,5.46667,2.53333,0.15,10.1867,1.54667,203.667,102.667,5.6,2.03333,0.11333,10.9333,1.62,155.333,90,5.5,0.96667,0.025,19.2,1.68667,23.333,60,5.36667,0.63333,0.025,12.6667,0,7.667,59,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,1
41.48069633,21.48523543,22.41625695,2.230919635,84.68,0.94,49.13,0.24,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5.36667,1.73333,0.1,11.1367,1.32,199.333,119.667,5.46667,1.83333,0.09667,10.7133,1.56,218.667,74,5.5,1.86667,0.11,11.5467,1.69,217,72.667,5.5,1.06667,0.04167,12.3333,1.71333,56.667,68.667,5.6,0.66667,0.025,4,0,13,76.333,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
39.51882619,21.29138234,22.91521268,3.59060653,84.19,1.36,48.58,0.18,3178.7,180.9,703.29,40.259,5.6896,8.2042,3620.833333,185.2777778,416.6666667,5.16667,2.56667,0.14333,9.7567,1.05,177.667,141.667,5.66667,2.76667,0.16333,9.7867,1.45,190.667,113.667,5.56667,2.46667,0.12667,10.3767,1.49667,163.333,101.667,5.7,1.23333,0.03333,16.6667,1.66333,27,71.667,5.5,1.06667,0.025,15.4667,0,17,61,52,35,13,5.3,9.5,2.1,1.23,0.11,219.2,119,800,154,19.3,1.34,53,35,12,5.5,9.6,2.2,1.24,0.12,220.5,95,874,158,18.1,1.52,53,35,13,5.5,9.1,2,1.14,0.11,202.3,92,816,155,17.4,1.57,55,30,15,5.5,5.8,1.1,0.48,0.04,43.4,69,627,177,15.4,1.68,70,15,16,5.4,5,0.8,0.24,0.03,14.7,70,643,141,27.9,0,-1
